StudentID,Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Burt-01-ROC,Clay-01-ROC,TextLevel-01-ROC,TextLevel-02-ROC,TextLevel-01-02-ROC,Year3_Writing_At_Risk_N,Counting-02-ROC,Place Value-02-ROC,Addition and Subtraction-02-ROC,Multiplication and Division-02-ROC,Gender_N,Disability_N
SN79440432,Female,2020,5.4,Disability_Non-disable,0,116,116,2,2,2,1,1,28,41,0,0,14,16,23,23,28,29,35,40,1,2,1,1,2,1,2,2,False,46.43,0.0,64.29,26.09,26.09,0,100.0,0.0,-50.0,0.0,0,1
SN88919033,Male,2017,4.7,Disability_Non-disable,0,90,90,2,1,2,1,0,26,39,0,2,12,12,17,21,24,28,18,40,2,3,1,2,1,3,1,2,True,50.0,2.0,41.67,33.33,64.71,1,50.0,100.0,200.0,100.0,1,1
SN19837505,Female,2020,5.1,Disability_Cognitive,1,110,110,1,1,1,1,1,12,32,0,13,6,17,19,21,23,29,9,17,1,3,1,2,1,2,2,2,False,166.67,13.0,216.67,38.1,52.63,0,200.0,100.0,100.0,0.0,0,0
SN93788289,Female,2020,5.4,Disability_Non-disable,0,110,110,3,3,2,2,2,29,33,0,0,12,18,21,25,23,30,58,33,3,4,2,2,4,2,2,2,False,13.79,0.0,75.0,20.0,42.86,0,33.33,0.0,-50.0,0.0,0,1
SN10625065,Male,2017,5.1,Disability_Non-disable,0,100,100,3,3,2,1,0,20,32,0,3,14,10,21,25,25,28,28,35,2,4,1,2,2,3,1,2,True,60.0,3.0,50.0,12.0,33.33,1,100.0,100.0,50.0,100.0,1,1
SN72371415,Male,2016,4.9,Disability_Non-disable,0,101,101,2,1,2,1,1,34,52,0,0,14,17,29,30,28,28,36,40,2,1,1,2,3,2,0,2,False,52.94,0.0,107.14,-6.67,-3.45,0,-50.0,100.0,-33.33,2.0,1,1
SN95260935,Male,2018,5.3,Disability_Non-disable,0,105,105,2,1,1,0,1,26,31,0,0,10,12,21,18,23,28,51,27,2,2,2,2,2,1,2,2,True,19.23,0.0,110.0,55.56,33.33,1,0.0,0.0,-50.0,0.0,1,1
SN46659392,Male,2018,5.3,Disability_Cognitive,0,120,120,3,3,2,2,0,9,26,2,11,6,7,14,14,15,22,17,7,1,3,1,1,1,1,0,1,False,188.89,450.0,133.33,57.14,57.14,0,200.0,0.0,0.0,1.0,1,0
SN01994748,Female,2020,5.2,Disability_Non-disable,0,113,113,2,1,2,2,1,27,27,0,0,15,16,19,22,24,25,23,44,2,3,1,1,0,1,0,2,False,0.0,0.0,26.67,13.64,31.58,0,50.0,0.0,1.0,2.0,0,1
SN76527028,Male,2017,5.4,Disability_Non-disable,0,100,100,3,2,2,1,2,31,35,0,1,13,17,18,21,21,27,38,33,4,4,2,4,1,2,2,2,False,12.9,1.0,38.46,28.57,50.0,0,0.0,100.0,100.0,0.0,1,1
SN35905392,Female,2021,5.8,Disability_Non-disable,0,117,108,2,2,2,2,1,21,36,11,15,5,14,20,22,23,29,33,42,3,3,2,2,2,2,1,2,False,71.43,36.36,300.0,31.82,45.0,0,0.0,0.0,0.0,100.0,0,1
SN35729367,Male,2020,5.2,Disability_Non-disable,0,95,95,3,2,0,0,0,34,57,1,1,18,17,26,25,31,30,30,41,3,3,2,2,1,4,2,2,False,67.65,0.0,44.44,20.0,15.38,0,0.0,0.0,300.0,0.0,1,1
SN49241802,Female,2020,5.2,Disability_Non-disable,0,105,105,3,3,2,1,0,33,49,0,1,21,19,28,31,30,31,43,52,3,3,1,2,2,3,2,2,False,48.48,1.0,33.33,0.0,10.71,0,0.0,100.0,50.0,0.0,0,1
SN22232515,Female,2018,4.9,Disability_Cognitive,0,88,88,2,1,2,1,0,5,29,1,14,2,4,19,23,22,28,10,18,1,2,1,1,2,0,0,2,True,480.0,1300.0,850.0,21.74,47.37,1,100.0,0.0,-100.0,2.0,0,0
SN70878721,Male,2018,4.7,Disability_Non-disable,0,95,95,2,2,0,0,0,15,28,5,14,4,8,19,22,26,28,20,25,1,1,1,2,0,1,0,2,True,86.67,180.0,375.0,27.27,47.37,1,0.0,100.0,1.0,2.0,1,1
SN08707751,Male,2018,4.7,Disability_Cognitive,0,97,97,1,1,0,0,0,8,21,4,14,3,6,18,13,19,25,4,9,1,3,1,1,0,2,1,2,True,162.5,250.0,500.0,92.31,38.89,1,200.0,0.0,2.0,100.0,1,0
SN57947556,Male,2018,4.9,Disability_Non-disable,0,95,95,2,2,0,0,0,30,44,0,0,11,19,20,20,21,27,42,36,4,5,1,2,3,4,2,2,False,46.67,0.0,81.82,35.0,35.0,0,25.0,100.0,33.33,0.0,1,1
SN24641059,Female,2017,4.9,Disability_Non-disable,0,114,114,2,2,0,0,0,24,39,12,11,10,13,23,19,27,31,27,30,0,4,1,2,1,1,2,2,False,62.5,-8.33,130.0,63.16,34.78,0,4.0,100.0,0.0,0.0,0,1
SN78704003,Female,2020,5.2,Disability_Non-disable,0,109,109,2,2,2,1,0,44,62,0,0,21,30,31,30,31,30,52,46,2,3,1,2,1,1,1,2,False,40.91,0.0,47.62,0.0,-3.23,0,50.0,100.0,0.0,100.0,0,1
SN12655840,Female,2020,5.8,Disability_Non-disable,0,114,114,2,2,2,0,1,29,47,14,0,19,28,31,31,30,31,21,37,2,4,1,3,1,4,0,2,False,62.07,-100.0,63.16,0.0,0.0,0,100.0,200.0,300.0,2.0,0,1
SN08569665,Male,2017,5.2,Disability_Non-disable,0,94,94,1,1,1,1,2,18,30,1,12,6,12,21,19,19,25,21,19,2,2,1,1,1,2,0,1,True,66.67,1100.0,250.0,31.58,19.05,1,0.0,0.0,100.0,1.0,1,1
SN41103454,Male,2020,5.1,Disability_Cognitive,0,113,113,2,2,2,0,1,12,28,6,13,3,17,20,22,26,25,17,15,1,3,1,2,1,2,0,2,False,133.33,116.67,566.67,13.64,25.0,0,200.0,100.0,100.0,2.0,1,0
SN71750122,Male,2017,5.6,Disability_Cognitive,0,114,114,3,3,2,1,1,11,32,4,13,0,15,14,13,18,26,14,30,2,3,1,1,0,2,0,1,True,190.91,225.0,14.0,100.0,85.71,1,50.0,0.0,2.0,1.0,1,0
SN14803787,Female,2021,5.3,Disability_Non-disable,0,114,102,3,2,2,2,2,27,33,0,0,11,22,24,28,30,30,18,43,2,4,1,2,2,4,2,2,False,22.22,0.0,118.18,7.14,25.0,0,100.0,100.0,100.0,0.0,0,1
SN38398480,Male,2018,5.2,Disability_Non-disable,0,120,120,2,1,2,2,2,13,23,0,0,10,7,13,16,14,20,38,37,3,2,1,1,2,0,1,0,False,76.92,0.0,30.0,25.0,53.85,0,-33.33,0.0,-100.0,-100.0,1,1
SN65848867,Female,2016,4.8,Disability_Non-disable,0,107,107,2,2,2,2,1,21,36,0,0,9,18,26,29,30,29,18,34,2,2,1,1,2,1,1,2,True,71.43,0.0,188.89,0.0,11.54,1,0.0,0.0,-50.0,100.0,0,1
SN01818566,Male,2017,5.7,Disability_Cognitive,0,115,115,3,3,2,2,1,23,31,8,17,11,9,16,24,25,26,25,31,2,3,1,2,3,3,1,2,True,34.78,112.5,45.45,8.33,62.5,1,50.0,100.0,0.0,100.0,1,0
SN81874692,Female,2017,4.9,Disability_Cognitive,0,115,115,3,1,2,2,2,13,33,6,11,7,9,15,19,23,29,11,25,2,2,1,1,1,1,2,1,False,153.85,83.33,114.29,52.63,93.33,0,0.0,0.0,0.0,-50.0,0,0
SN03429419,Male,2018,5.1,Disability_Non-disable,0,114,114,2,2,2,2,2,26,44,1,0,10,22,27,28,30,31,28,18,2,3,1,1,0,2,0,2,False,69.23,-100.0,170.0,10.71,14.81,0,50.0,0.0,2.0,2.0,1,1
SN49242124,Female,2016,5.3,Disability_Non-disable,0,114,114,2,2,2,0,1,21,36,8,14,7,14,24,28,28,28,10,29,1,2,1,1,1,2,1,1,False,71.43,75.0,242.86,0.0,16.67,0,100.0,0.0,100.0,0.0,0,1
SN61118778,Female,2020,5.0,Disability_Non-disable,0,113,113,2,1,2,2,2,32,53,0,3,19,24,27,29,28,31,39,44,2,4,2,2,1,0,2,2,False,65.62,3.0,42.11,6.9,14.81,0,100.0,0.0,-100.0,0.0,0,1
SN85515578,Male,2021,5.6,Disability_Cognitive,0,102,97,1,1,2,2,2,25,33,0,0,11,17,21,24,28,30,26,40,2,2,1,2,0,4,0,2,False,32.0,0.0,90.91,25.0,42.86,0,0.0,100.0,4.0,2.0,1,0
SN34415841,Male,2018,5.2,Disability_Cognitive,1,114,114,3,3,2,1,1,30,43,0,0,11,18,28,28,30,29,16,23,2,3,1,2,1,2,1,2,False,43.33,0.0,154.55,3.57,3.57,0,50.0,100.0,100.0,100.0,1,0
SN88062083,Female,2017,4.9,Disability_Non-disable,0,95,95,3,3,1,1,1,30,48,0,0,15,18,29,32,31,29,33,34,3,5,1,2,2,5,2,2,False,60.0,0.0,93.33,-9.38,0.0,0,66.67,100.0,150.0,0.0,0,1
SN69235298,Male,2016,4.9,Disability_Non-disable,0,114,120,2,2,0,0,0,43,57,0,0,29,29,29,30,30,27,33,33,2,2,1,1,2,1,1,2,False,32.56,0.0,0.0,-10.0,-6.9,0,0.0,0.0,-50.0,100.0,1,1
SN92437973,Male,2018,5.6,Disability_Non-disable,0,98,98,1,1,0,0,0,17,26,0,0,11,16,21,22,25,29,8,29,2,4,1,2,2,4,1,2,False,52.94,0.0,90.91,31.82,38.1,0,100.0,100.0,100.0,100.0,1,1
SN96627976,Female,2016,5.7,Disability_Non-disable,0,101,101,4,4,2,0,0,37,57,0,2,18,19,24,29,28,29,51,35,2,3,1,1,0,3,2,1,False,54.05,2.0,33.33,0.0,20.83,0,50.0,0.0,3.0,-50.0,0,1
SN57903273,Male,2016,5.1,Disability_Non-disable,0,113,113,1,1,0,0,0,11,26,0,12,9,14,25,21,23,29,24,13,3,5,2,3,2,4,1,4,False,136.36,12.0,177.78,38.1,16.0,0,66.67,50.0,100.0,300.0,1,1
SN03581763,Male,2020,6.1,Disability_Sensory,0,104,104,2,2,2,2,2,22,37,0,3,13,19,23,19,22,28,9,39,3,3,2,3,1,1,2,0,False,68.18,3.0,76.92,47.37,21.74,0,0.0,50.0,0.0,-100.0,1,3
SN26114682,Female,2020,5.3,Disability_Non-disable,0,114,114,2,2,2,0,0,29,45,0,3,12,18,23,30,28,33,14,44,2,3,1,2,1,3,0,2,False,55.17,3.0,91.67,10.0,43.48,0,50.0,100.0,200.0,2.0,0,1
SN53627959,Female,2021,5.5,Disability_Non-disable,0,98,98,1,1,2,2,2,17,28,0,0,7,8,19,18,19,23,22,35,2,2,1,1,1,2,0,1,False,64.71,0.0,171.43,27.78,21.05,0,0.0,0.0,100.0,1.0,0,1
SN19487610,Male,2016,5.7,Disability_Non-disable,0,101,101,2,2,2,0,1,51,67,0,0,12,21,25,28,30,30,22,26,0,5,2,2,2,4,1,4,False,31.37,0.0,108.33,7.14,20.0,0,5.0,0.0,100.0,300.0,1,1
SN79991384,Female,2018,5.9,Disability_Non-disable,0,114,114,1,1,1,1,1,35,48,0,0,16,22,28,29,28,29,18,30,4,4,1,2,2,1,2,2,False,37.14,0.0,75.0,0.0,3.57,0,0.0,100.0,-50.0,0.0,0,1
SN50046425,Female,2018,5.3,Disability_Non-disable,0,94,94,3,2,1,0,0,41,58,1,0,16,17,24,29,30,31,17,16,2,2,0,2,1,3,1,3,True,41.46,-100.0,50.0,6.9,29.17,1,0.0,2.0,200.0,200.0,0,1
SN61123872,Male,2020,5.0,Disability_Cognitive,1,99,99,2,1,2,2,2,20,33,5,11,5,19,22,23,22,28,25,11,2,2,1,1,1,2,1,2,False,65.0,120.0,340.0,21.74,27.27,0,0.0,0.0,100.0,100.0,1,0
SN24261728,Female,2017,5.5,Disability_Non-disable,0,90,90,2,1,0,0,0,24,28,0,0,16,17,19,20,23,29,26,34,1,4,1,2,1,3,2,2,True,16.67,0.0,18.75,45.0,52.63,1,300.0,100.0,200.0,0.0,0,1
SN72243074,Male,2017,5.4,Disability_Non-disable,0,120,120,5,3,2,1,1,26,37,0,0,13,17,19,21,25,27,53,31,3,3,2,2,2,2,2,1,False,42.31,0.0,46.15,28.57,42.11,0,0.0,0.0,0.0,-50.0,1,1
SN16205417,Female,2021,5.2,Disability_Non-disable,0,113,105,3,2,2,1,0,39,47,0,0,20,20,26,27,29,31,23,38,3,4,1,2,1,4,0,2,False,20.51,0.0,30.0,14.81,19.23,0,33.33,100.0,300.0,2.0,0,1
SN99994271,Male,2018,4.8,Disability_Cognitive,1,95,95,1,1,2,2,0,14,23,6,11,8,13,16,15,19,24,19,25,1,3,1,1,2,2,1,0,True,64.29,83.33,100.0,60.0,50.0,1,200.0,0.0,0.0,-100.0,1,0
SN47388604,Female,2020,5.2,Disability_Non-disable,0,95,95,3,1,1,0,0,22,31,0,0,15,12,19,18,26,29,32,39,2,4,1,1,0,2,2,2,False,40.91,0.0,26.67,61.11,52.63,0,100.0,0.0,2.0,0.0,0,1
SN39496481,Male,2017,5.8,Disability_Non-disable,0,95,95,3,2,2,2,2,11,27,0,11,8,11,24,19,25,26,8,26,2,3,1,2,1,3,1,2,True,145.45,11.0,200.0,36.84,8.33,1,50.0,100.0,200.0,100.0,1,1
SN85187457,Female,2020,5.7,Disability_Non-disable,0,112,112,3,2,2,0,0,15,27,3,16,7,13,19,19,18,26,14,34,1,1,1,1,2,1,2,2,False,80.0,433.33,171.43,36.84,36.84,0,0.0,0.0,-50.0,0.0,0,1
SN94406747,Female,2018,5.7,Disability_Non-disable,0,103,103,3,2,2,2,2,30,34,0,0,19,17,29,26,27,31,16,30,2,2,1,2,2,4,1,2,False,13.33,0.0,52.63,19.23,6.9,0,0.0,100.0,100.0,100.0,0,1
SN56359842,Female,2018,4.6,Disability_Non-disable,0,116,116,2,1,2,0,2,25,32,0,0,13,18,25,27,27,31,25,28,2,3,1,2,1,2,1,2,False,28.0,0.0,92.31,14.81,24.0,0,50.0,100.0,100.0,100.0,0,1
SN83358632,Female,2020,5.0,Disability_Non-disable,0,97,97,2,2,2,1,2,15,33,0,10,6,15,19,24,22,29,28,31,1,4,1,1,1,2,0,1,False,120.0,10.0,216.67,20.83,52.63,0,300.0,0.0,100.0,1.0,0,1
SN78693213,Female,2020,4.7,Disability_Non-disable,0,95,95,1,1,2,2,0,31,72,0,0,15,19,27,29,32,32,25,47,2,2,1,1,2,4,1,2,False,132.26,0.0,80.0,10.34,18.52,0,0.0,0.0,100.0,100.0,0,1
SN85277694,Female,2020,5.4,Disability_Physical,1,91,91,1,1,1,0,0,21,48,0,0,12,22,22,29,29,30,37,45,2,3,1,2,1,2,2,1,False,128.57,0.0,83.33,3.45,36.36,0,50.0,100.0,100.0,-50.0,0,2
SN82890497,Male,2017,5.2,Disability_Non-disable,0,98,98,5,3,2,0,1,2,19,3,10,2,8,11,9,12,16,3,8,0,3,0,2,2,2,1,1,True,850.0,233.33,450.0,77.78,45.45,1,3.0,2.0,0.0,0.0,1,1
SN33631515,Female,2020,5.3,Disability_Non-disable,0,114,114,1,1,1,1,1,28,45,0,0,19,17,32,32,31,31,53,47,2,2,1,1,1,2,1,2,False,60.71,0.0,68.42,-3.12,-3.12,0,0.0,0.0,100.0,100.0,0,1
SN39468205,Female,2021,4.7,Disability_Non-disable,0,113,105,1,1,1,1,1,46,60,0,1,24,27,29,32,31,31,54,48,3,3,1,2,2,2,2,2,False,30.43,1.0,20.83,-3.12,6.9,0,0.0,100.0,0.0,0.0,0,1
SN63826391,Male,2017,5.4,Disability_Non-disable,0,120,120,4,1,2,2,1,24,34,1,0,18,16,21,21,22,26,23,36,2,5,1,3,2,2,0,1,False,41.67,-100.0,16.67,23.81,23.81,0,150.0,200.0,0.0,1.0,1,1
SN57359736,Male,2018,4.8,Disability_Non-disable,0,98,98,3,2,2,0,1,15,25,0,0,9,12,20,19,22,24,13,32,2,2,1,2,1,2,0,2,True,66.67,0.0,122.22,26.32,20.0,1,0.0,100.0,100.0,2.0,1,1
SN47558138,Male,2018,5.5,Disability_Cognitive,1,120,116,2,2,2,2,2,14,31,5,10,1,8,18,21,24,29,26,31,1,2,1,1,1,0,1,0,True,121.43,100.0,1700.0,38.1,61.11,1,100.0,0.0,-100.0,-100.0,1,0
SN63531536,Male,2018,5.3,Disability_Non-disable,0,103,103,2,1,2,0,0,7,26,5,15,2,9,20,18,20,25,14,24,0,3,0,1,1,2,0,2,False,271.43,200.0,900.0,38.89,25.0,0,3.0,1.0,100.0,2.0,1,1
SN50480791,Male,2017,5.2,Disability_Non-disable,0,95,95,4,4,2,2,1,22,27,0,0,11,13,18,20,25,28,17,31,1,2,1,1,1,2,1,2,True,22.73,0.0,63.64,40.0,55.56,1,100.0,0.0,100.0,100.0,1,1
SN55220098,Female,2016,5.2,Disability_Non-disable,0,97,97,3,3,2,2,2,36,46,0,0,12,18,24,26,31,29,20,36,1,2,1,1,1,3,2,2,False,27.78,0.0,100.0,11.54,20.83,0,100.0,0.0,200.0,0.0,0,1
SN62617213,Male,2016,5.5,Disability_Non-disable,0,120,120,2,2,0,0,0,22,35,1,20,11,9,19,20,22,21,44,36,2,5,1,2,3,4,1,2,True,59.09,1900.0,72.73,5.0,10.53,1,150.0,100.0,33.33,100.0,1,1
SN90229710,Female,2020,4.8,Disability_Cognitive,0,92,92,2,2,2,0,1,4,24,0,10,9,7,17,17,17,22,12,27,1,1,1,1,1,2,1,1,True,500.0,10.0,88.89,29.41,29.41,1,0.0,0.0,100.0,0.0,0,0
SN64106553,Female,2018,5.0,Disability_Non-disable,0,116,116,2,1,0,0,0,8,28,4,15,0,12,23,24,24,29,15,29,1,3,1,1,1,3,0,2,False,250.0,275.0,23.0,20.83,26.09,0,200.0,0.0,200.0,2.0,0,1
SN16777914,Female,2020,5.4,Disability_Non-disable,0,94,95,2,1,0,2,2,25,58,0,0,11,25,27,29,28,29,24,41,2,4,1,2,2,4,2,2,False,132.0,0.0,145.45,0.0,7.41,0,100.0,100.0,100.0,0.0,0,1
SN57409932,Male,2017,5.5,Disability_Non-disable,0,115,115,2,2,0,0,0,20,42,7,13,11,11,26,24,28,28,28,29,2,2,1,1,2,2,1,2,False,110.0,85.71,136.36,16.67,7.69,0,0.0,0.0,0.0,100.0,1,1
SN36263605,Female,2020,5.6,Disability_Physical,0,109,109,2,1,2,1,1,49,56,0,0,30,29,30,30,31,31,37,48,2,2,2,2,3,2,2,2,False,14.29,0.0,0.0,3.33,3.33,0,0.0,0.0,-33.33,0.0,0,2
SN93376642,Male,2017,5.1,Disability_SocialEmotional,1,95,95,3,3,1,0,0,6,33,2,11,4,12,22,19,19,23,7,10,0,2,1,2,0,2,1,2,False,450.0,450.0,450.0,21.05,4.55,0,2.0,100.0,2.0,100.0,1,4
SN15594085,Female,2020,5.3,Disability_Non-disable,0,102,102,2,2,2,2,2,12,31,6,12,7,12,13,16,19,27,26,26,3,4,1,1,2,2,1,2,False,158.33,100.0,85.71,68.75,107.69,0,33.33,0.0,0.0,100.0,0,1
SN17471954,Female,2017,5.8,Disability_Cognitive,0,116,116,3,1,2,2,2,6,28,1,14,6,15,19,16,21,28,7,23,0,4,1,1,1,2,0,2,True,366.67,1300.0,216.67,75.0,47.37,1,4.0,0.0,100.0,2.0,0,0
SN22092117,Male,2016,5.2,Disability_Non-disable,0,101,101,4,3,2,2,1,29,58,0,2,17,18,24,28,30,30,18,36,2,3,1,2,2,2,0,2,False,100.0,2.0,41.18,7.14,25.0,0,50.0,100.0,0.0,2.0,1,1
SN92381958,Male,2018,5.5,Disability_Cognitive,0,95,97,3,1,1,0,0,8,33,5,16,4,16,16,20,22,30,3,27,2,3,1,2,2,2,1,3,True,312.5,220.0,300.0,50.0,87.5,1,50.0,100.0,0.0,200.0,1,0
SN94111543,Male,2017,5.4,Disability_Non-disable,0,97,97,2,2,0,0,0,28,49,1,0,21,22,23,24,26,27,20,32,3,5,1,2,1,4,2,3,False,75.0,-100.0,9.52,12.5,17.39,0,66.67,100.0,300.0,50.0,1,1
SN19186181,Female,2021,5.3,Disability_Cognitive,0,113,105,2,2,2,1,0,14,29,6,15,1,11,19,22,24,27,12,29,0,4,0,2,1,3,0,2,False,107.14,150.0,1800.0,22.73,42.11,0,4.0,2.0,200.0,2.0,0,0
SN65256015,Female,2020,4.7,Disability_Non-disable,0,104,104,3,1,2,1,1,36,51,1,0,19,15,19,25,27,31,21,29,2,4,1,2,2,2,2,3,False,41.67,-100.0,0.0,24.0,63.16,0,100.0,100.0,0.0,50.0,0,1
SN04779023,Male,2021,5.4,Disability_Non-disable,0,104,98,2,2,2,1,1,25,32,0,0,15,12,26,18,28,27,16,20,2,3,1,2,1,2,2,2,False,28.0,0.0,73.33,50.0,3.85,0,50.0,100.0,100.0,0.0,1,1
SN02943176,Male,2017,5.6,Disability_Non-disable,0,97,97,2,2,0,0,0,36,47,0,2,20,18,31,33,27,33,49,44,1,3,1,4,5,5,1,5,False,30.56,2.0,55.0,0.0,6.45,0,200.0,300.0,0.0,400.0,1,1
SN97995425,Male,2018,5.0,Disability_Non-disable,0,115,115,2,2,2,1,0,18,30,0,0,8,12,20,22,25,28,20,32,1,3,1,1,2,2,2,1,False,66.67,0.0,150.0,27.27,40.0,0,200.0,0.0,0.0,-50.0,1,1
SN33201070,Female,2017,4.7,Disability_Non-disable,0,120,120,1,1,2,2,2,24,41,0,0,13,18,20,20,23,29,31,33,2,4,1,1,2,2,1,2,False,70.83,0.0,53.85,45.0,45.0,0,100.0,0.0,0.0,100.0,0,1
SN32285431,Female,2018,5.0,Disability_Non-disable,0,114,114,4,3,2,2,1,37,72,2,0,16,22,24,31,28,27,30,36,2,2,2,2,1,2,0,3,False,94.59,-100.0,50.0,-12.9,12.5,0,0.0,0.0,100.0,3.0,0,1
SN91629712,Male,2020,5.4,Disability_Non-disable,0,78,78,2,2,2,0,1,14,30,8,13,9,15,17,23,22,26,19,20,2,4,1,1,0,2,0,2,True,114.29,62.5,88.89,13.04,52.94,1,100.0,0.0,2.0,2.0,1,1
SN92806604,Male,2020,5.6,Disability_Non-disable,0,95,95,3,2,2,0,0,27,40,0,0,10,24,28,29,27,30,13,39,3,5,1,2,1,4,2,3,False,48.15,0.0,180.0,3.45,7.14,0,66.67,100.0,300.0,50.0,1,1
SN22257993,Male,2020,5.0,Disability_Cognitive,0,101,101,2,2,2,0,1,28,39,0,0,17,18,21,21,25,27,24,33,3,3,1,2,2,3,1,2,False,39.29,0.0,23.53,28.57,28.57,0,0.0,100.0,50.0,100.0,1,0
SN79917247,Female,2018,5.7,Disability_Non-disable,0,103,103,1,1,2,0,0,20,31,0,0,13,15,22,18,22,26,33,32,2,3,1,2,2,2,2,2,False,55.0,0.0,69.23,44.44,18.18,0,50.0,100.0,0.0,0.0,0,1
SN32761922,Female,2020,5.3,Disability_Non-disable,0,105,105,1,1,2,2,2,17,31,2,3,8,16,22,17,23,30,4,42,1,2,1,1,0,0,0,0,False,82.35,50.0,175.0,76.47,36.36,0,100.0,0.0,0.0,0.0,0,1
SN18239853,Male,2016,5.3,Disability_Non-disable,0,103,103,2,2,2,2,2,14,45,1,0,7,11,19,23,26,27,17,24,2,4,1,2,1,2,0,2,False,221.43,-100.0,171.43,17.39,42.11,0,100.0,100.0,100.0,2.0,1,1
SN86397184,Male,2016,4.9,Disability_Non-disable,0,102,102,2,2,2,0,1,27,54,15,11,11,14,20,21,24,30,22,33,1,3,0,1,1,1,0,2,True,100.0,-26.67,81.82,42.86,50.0,1,200.0,1.0,0.0,2.0,1,1
SN95892295,Male,2017,5.7,Disability_Cognitive,0,95,95,2,2,2,2,1,23,27,1,0,15,17,19,15,15,24,18,26,2,2,1,2,0,2,0,2,True,17.39,-100.0,26.67,60.0,26.32,1,0.0,100.0,2.0,2.0,1,0
SN26887553,Female,2020,5.0,Disability_Non-disable,0,105,105,2,2,2,2,2,44,63,0,0,28,28,31,33,31,31,43,47,2,4,1,2,4,2,2,2,False,43.18,0.0,10.71,-6.06,0.0,0,100.0,100.0,-50.0,0.0,0,1
SN89113514,Female,2020,5.8,Disability_Non-disable,0,109,109,2,1,2,2,2,44,64,0,0,28,29,30,30,31,31,22,46,2,3,1,2,1,2,2,2,False,45.45,0.0,7.14,3.33,3.33,0,50.0,100.0,100.0,0.0,0,1
SN25635076,Female,2021,5.1,Disability_Non-disable,0,99,94,2,2,2,0,0,14,35,0,13,7,15,19,19,19,22,26,33,2,3,1,2,2,3,2,2,False,150.0,13.0,171.43,15.79,15.79,0,50.0,100.0,50.0,0.0,0,1
SN37313509,Female,2020,5.1,Disability_Non-disable,0,93,93,2,1,2,1,1,10,30,9,18,5,8,21,25,21,27,21,22,1,3,0,2,1,0,0,2,False,200.0,100.0,320.0,8.0,28.57,0,200.0,2.0,-100.0,2.0,0,1
SN59971131,Male,2021,5.4,Disability_Non-disable,0,99,94,3,3,2,1,2,9,45,0,13,9,8,30,28,28,29,14,27,2,3,2,2,2,3,2,0,False,400.0,13.0,233.33,3.57,-3.33,0,50.0,0.0,50.0,-100.0,1,1
SN15278742,Male,2016,5.3,Disability_Cognitive,0,116,116,2,2,2,2,2,10,27,3,15,4,3,17,23,23,30,8,15,1,4,1,2,1,2,0,2,True,170.0,400.0,325.0,30.43,76.47,1,300.0,100.0,100.0,2.0,1,0
SN82688128,Male,2018,5.0,Disability_Non-disable,0,110,110,3,1,2,2,1,16,32,10,2,7,15,17,19,23,29,18,24,2,4,1,2,0,4,0,2,False,100.0,-80.0,142.86,52.63,70.59,0,100.0,100.0,4.0,2.0,1,1
SN14079867,Female,2018,4.9,Disability_Non-disable,0,102,102,2,1,2,2,1,25,37,0,1,16,19,23,24,26,26,35,37,1,4,1,2,2,2,1,1,False,48.0,1.0,43.75,8.33,13.04,0,300.0,100.0,0.0,0.0,0,1
SN89467375,Female,2020,4.8,Disability_Non-disable,0,109,109,3,1,2,0,0,32,47,0,0,21,27,31,28,30,30,22,45,3,4,1,2,2,5,1,4,False,46.88,0.0,47.62,7.14,-3.23,0,33.33,100.0,150.0,300.0,0,1
SN54075682,Female,2020,6.1,Disability_Non-disable,0,109,109,2,2,2,2,2,37,61,0,2,26,30,29,28,31,31,47,48,1,4,1,2,3,3,2,2,False,64.86,2.0,11.54,10.71,6.9,0,300.0,100.0,0.0,0.0,0,1
SN39386865,Male,2017,5.3,Disability_Non-disable,0,120,120,3,3,2,2,2,17,26,9,11,7,9,19,17,21,22,20,17,2,4,1,2,2,3,2,2,False,52.94,22.22,171.43,29.41,15.79,0,100.0,100.0,50.0,0.0,1,1
SN13435384,Female,2016,5.4,Disability_Non-disable,0,114,114,2,1,2,2,0,18,33,0,11,5,11,23,21,25,29,37,24,1,1,1,1,3,2,2,2,False,83.33,11.0,360.0,38.1,26.09,0,0.0,0.0,-33.33,0.0,0,1
SN04577635,Male,2020,5.6,Disability_Cognitive,0,114,114,1,1,1,0,1,8,29,5,11,9,12,16,12,20,24,4,17,2,2,1,2,1,1,0,2,True,262.5,120.0,77.78,100.0,50.0,1,0.0,100.0,0.0,2.0,1,0
SN38836237,Female,2020,5.6,Disability_Cognitive,0,114,114,2,2,2,0,0,16,27,7,0,7,11,19,20,24,28,17,39,1,2,0,2,1,2,0,1,False,68.75,-100.0,171.43,40.0,47.37,0,100.0,2.0,100.0,1.0,0,0
